id,Fleet,Vehicle ID,Date,Energy Consumption Rate,Total Distance,Total Run Time,Idling Time,Driving Time,Initial SOC,Final SOC,SOC Used,Min SOC,Max SOC,Total Energy Consumption,Average Ambient Temperature,Average Speed,Initial Odometer,Final Odometer,Percent Idling Time,Average Driving Speed,Fleet_full,Region,Fleet ID,Model Year,Initial Service Year,Data Collection Start,Data Collection End,Model Name,Manufacturer,Weight Class,Curb Weight,Capital Cost,Nominal Range,Nominal Efficiency,Peak Power,Peak Torque,Towing Capacity,Battery Chemistry,Rated Energy,Fuel Fired Heater?,Max Charge Rate,Charge Connector,Total Fleet Size,% Electrified,State,Census Region,Body Style,Sector,Vocation,Vehicle Platform,Fleet Type,Data Collection Method,Heater Type,vehicle_name
1070,SC1,EV194,10/26/23,1.514583333,48,2.41,0.15,2.27,92.4,58.4,34,NA,NA,72.7,73.38333333,19.91701245,11121,11169,0.062240664,21.14537445,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1071,SC1,EV194,10/27/23,1.534146341,82,3.84,0.26,3.58,100,59.2,58.8,NA,NA,125.8,68.97333333,21.35416667,11169,11251,0.067708333,22.90502793,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1072,SC1,EV194,10/31/23,1.826666667,75,3.66,0.41,3.26,96,51.2,64,NA,NA,137,74.53888889,20.49180328,11255,11333,0.112021858,23.00613497,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1073,SC1,EV194,11/1/23,1.631764706,85,4.41,0.68,3.72,100,55.6,64.8,NA,NA,138.7,77.37916667,19.27437642,11333,11421,0.154195011,22.84946237,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1074,SC1,EV194,11/2/23,1.522368421,76,4.62,0.7,3.92,100,57.6,54,NA,NA,115.7,77.24846591,16.45021645,11421,11497,0.151515152,19.3877551,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1075,SC1,EV194,11/3/23,1.582795699,93,4.96,0.71,4.25,100,56.4,68.8,NA,NA,147.2,73.96875,18.75,11497,11590,0.143145161,21.88235294,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1076,SC1,EV194,11/6/23,1.562790698,86,3.27,0.28,3.01,100,64,62.8,NA,NA,134.4,66.55238095,26.29969419,11590,11676,0.085626911,28.57142857,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1077,SC1,EV194,11/7/23,1.44742268,97,4.64,0.72,3.9,100,64.4,65.6,NA,NA,140.4,67.9875,20.90517241,11676,11773,0.155172414,24.87179487,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1078,SC1,EV194,11/8/23,1.516494845,97,4.98,0.84,4.15,100,50,68.8,NA,NA,147.1,69.56666667,19.47791165,11773,11874,0.168674699,23.37349398,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1079,SC1,EV194,11/9/23,1.491346154,104,5.21,0.53,4.67,100,50.4,72.4,NA,NA,155.1,72.00178571,19.96161228,11874,11978,0.101727447,22.26980728,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1080,SC1,EV194,11/13/23,1.56025641,78,3.25,0.48,2.78,100,64.4,56.8,NA,NA,121.7,72.87916667,24,11978,12056,0.147692308,28.05755396,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1081,SC1,EV194,11/14/23,1.54,85,4.05,0.63,3.43,100,58.8,61.2,NA,NA,130.9,70.53253968,20.98765432,12056,12143,0.155555556,24.78134111,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1082,SC1,EV194,11/15/23,1.428865979,97,4.86,0.73,4.13,100,56.8,64.8,NA,NA,138.6,64.85952381,19.95884774,12143,12244,0.150205761,23.48668281,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1083,SC1,EV194,11/16/23,1.417204301,93,5.04,0.89,4.14,100,59.6,61.6,NA,NA,131.8,68.97222222,18.45238095,12244,12339,0.176587302,22.46376812,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1084,SC1,EV194,11/17/23,1.470512821,78,3.46,0.66,2.8,100,62,53.6,NA,NA,114.7,68.37333333,22.5433526,12339,12417,0.190751445,27.85714286,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1085,SC1,EV194,11/27/23,1.569473684,95,4.36,0.78,3.6,100,51.2,69.6,NA,NA,149.1,66.01388889,21.78899083,12417,12512,0.178899083,26.38888889,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1086,SC1,EV194,11/28/23,1.579220779,77,3.92,0.68,3.26,100,71.6,56.8,NA,NA,121.6,61.44,19.64285714,12512,12589,0.173469388,23.6196319,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1087,SC1,EV194,11/29/23,1.540425532,94,4.69,0.61,4.09,100,53.2,67.6,NA,NA,144.8,60.64166667,20.04264392,12589,12689,0.130063966,22.98288509,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1089,SC1,EV194,12/1/23,1.542,50,2.03,0.26,1.77,100,64,36,NA,NA,77.1,55.45714286,24.63054187,12794,12844,0.128078818,28.24858757,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1090,SC1,EV194,12/5/23,1.547474747,99,4.47,0.39,4.07,100,57.2,71.6,NA,NA,153.2,70.36916667,22.14765101,12897,12996,0.087248322,24.32432432,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1091,SC1,EV194,12/6/23,1.525773196,97,4.74,0.75,4,100,52.8,69.2,NA,NA,148,66.1968254,20.46413502,12996,13097,0.158227848,24.25,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1092,SC1,EV194,12/7/23,1.548543689,103,5.41,0.69,4.71,100,48.4,74.4,NA,NA,159.5,64.63422619,19.03881701,13097,13200,0.12754159,21.86836518,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1093,SC1,EV194,12/8/23,1.648113208,106,5.22,0.79,4.43,100,45.6,81.6,NA,NA,174.7,61.49027778,20.30651341,13200,13306,0.151340996,23.92776524,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1094,SC1,EV194,12/11/23,1.655263158,76,3.15,0.45,2.7,100,70.8,58.8,NA,NA,125.8,61.17321429,24.12698413,13306,13382,0.142857143,28.14814815,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1095,SC1,EV194,12/12/23,1.678205128,78,4.52,1.04,3.48,100,74,61.2,NA,NA,130.9,60.5047619,17.25663717,13382,13460,0.230088496,22.4137931,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1096,SC1,EV194,12/13/23,1.580412371,97,4.56,0.45,4.11,100,49.2,71.6,NA,NA,153.3,62.96944444,21.27192982,13460,13561,0.098684211,23.60097324,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1097,SC1,EV194,12/14/23,1.614953271,107,5.2,0.65,4.55,100,46.8,80.8,NA,NA,172.8,63.81190476,20.57692308,13561,13668,0.125,23.51648352,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1098,SC1,EV194,12/15/23,1.785714286,49,2.1,0.37,1.72,100,58.8,40.8,NA,NA,87.5,52.1,23.33333333,13668,13717,0.176190476,28.48837209,SC1 IC,SC,Fleet36,2022,2022,44839,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1099,SC1,EV195,10/3/22,1.803947368,76,3.66,0.32,3.35,100,70.4,64,NA,NA,137.1,72.7525,20.76502732,1680,1756,0.087431694,22.68656716,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1100,SC1,EV195,10/4/22,1.847368421,76,3.87,0.21,3.65,73.6,43.2,65.6,NA,NA,140.4,71.81666667,19.63824289,1756,1832,0.054263566,20.82191781,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1101,SC1,EV195,10/5/22,1.726229508,122,5.47,0.88,4.58,100,24,98.4,NA,NA,210.6,70.52333333,22.30347349,1832,1954,0.160877514,26.63755459,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1102,SC1,EV195,10/6/22,1.758666667,75,4.05,0.31,3.75,100,71.6,61.6,NA,NA,131.9,70.37777778,18.51851852,1954,2029,0.07654321,20,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1103,SC1,EV195,10/7/22,1.757894737,76,3.55,0.26,3.29,100,73.6,62.4,NA,NA,133.6,73.1,21.4084507,2029,2105,0.073239437,23.10030395,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1104,SC1,EV195,10/10/22,1.848684211,76,3.12,0.23,2.89,100,52,65.6,NA,NA,140.5,72.03666667,24.35897436,2105,2181,0.073717949,26.29757785,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1105,SC1,EV195,10/11/22,1.789473684,76,3.92,0.36,3.57,100,53.2,63.6,NA,NA,136,71.11571429,19.3877551,2181,2257,0.091836735,21.28851541,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1106,SC1,EV195,10/12/22,1.713043478,46,2.22,0.16,2.07,100,63.2,36.8,NA,NA,78.8,69.33333333,20.72072072,2257,2303,0.072072072,22.22222222,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1107,SC1,EV195,10/13/22,1.872,75,3.81,0.2,3.62,95.6,66.4,65.6,NA,NA,140.4,69.59,19.68503937,2384,2459,0.052493438,20.71823204,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1108,SC1,EV195,10/14/22,1.724324324,74,3.51,0.25,3.27,100,74,59.6,NA,NA,127.6,66.4925,21.08262108,2459,2533,0.071225071,22.62996942,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1109,SC1,EV195,10/17/22,1.716666667,30,1.45,0.12,1.32,53.2,29.2,24,NA,NA,51.5,75.775,20.68965517,2603,2633,0.082758621,22.72727273,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1111,SC1,EV195,10/20/22,1.7,73,3.83,0.32,3.52,98.4,73.6,58,NA,NA,124.1,73.4675,19.06005222,2733,2806,0.083550914,20.73863636,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1112,SC1,EV195,10/24/22,1.943010753,93,4.21,0.36,3.87,99.6,20.8,84.4,NA,NA,180.7,66.96666667,22.09026128,2806,2899,0.085510689,24.03100775,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1113,SC1,EV195,10/25/22,1.881521739,92,4.51,0.61,3.9,100,51.6,80.8,NA,NA,173.1,67.7375,20.39911308,2899,2991,0.135254989,23.58974359,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1114,SC1,EV195,10/27/22,1.877419355,31,1.45,0.13,1.33,74,46.8,27.2,NA,NA,58.2,72.45,21.37931034,3053,3084,0.089655172,23.30827068,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1115,SC1,EV195,10/28/22,1.945652174,92,4.12,0.23,3.9,99.6,16,83.6,NA,NA,179,64.9525,22.33009709,3084,3176,0.055825243,23.58974359,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1116,SC1,EV195,10/31/22,1.877419355,31,1.48,0.13,1.33,67.6,40.4,27.2,NA,NA,58.2,75.55,20.94594595,3247,3278,0.087837838,23.30827068,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1117,SC1,EV195,11/1/22,1.966666667,27,1.42,0.22,1.21,66,41.2,24.8,NA,NA,53.1,68.025,19.01408451,3348,3375,0.154929577,22.31404959,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1118,SC1,EV195,11/3/22,1.917241379,29,1.4,0.12,1.29,64.8,38.8,26,NA,NA,55.6,64.325,20.71428571,3516,3545,0.085714286,22.48062016,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1119,SC1,EV195,11/7/22,1.832258065,93,3.67,0.12,3.55,100,47.6,79.6,NA,NA,170.4,66.45625,25.34059946,3545,3642,0.032697548,26.1971831,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
1120,SC1,EV195,11/8/22,1.970707071,99,4.36,0.39,4,100,38.8,91.2,NA,NA,195.1,65.38333333,22.70642202,3642,3741,0.089449541,24.75,SC1 IC,SC,Fleet36,2023,2022,44837,2023-12-15T00:00:00Z,CE WC,International,8,NA,NA,200,1.58,255,15700,NA,Lithium-ion,315,FALSE,125,J1772 CCS Type 1,Medium,68,CA,West Coast,"(BSC) Bus, School",(PTR) Passenger Transportation,(PSC) School Bus,(SCH) School Bus,(GLO) Government: Local,(ZON) Zonar,Electric,School Bus
